#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
2307000,2307.00000001,-643705.932746,300.717294336,1.00255283196,17.1
2308000,2308.00000001,-643085.347484,299.028324715,1.00314034713,17.1
2309000,2309.00000001,-645108.702177,299.56908785,1.00214587721,17.1
2310000,2310.00000001,-642843.176042,301.427013644,1.00413992771,17.1
2311000,2311.00000001,-644099.821745,301.376282866,1.00372605991,17.1
2312000,2312.00000001,-642849.831349,303.942844158,1.00329757068,17.1
2313000,2313.00000001,-642451.413774,299.255774722,1.00181843797,17.1
2314000,2314.00000001,-643953.743649,298.510589493,1.00493700832,17.1
2315000,2315.00000001,-643996.23869,299.190772385,1.00014720913,17.1
2316000,2316.00000001,-644493.175354,300.0455365,1.00536768141,17.1
2317000,2317.00000001,-644057.219394,299.447838614,1.00393946629,17.1
2318000,2318.00000001,-643464.007232,300.112441087,1.0037253968,17.1
2319000,2319.00000001,-643726.538488,299.390221381,1.00065814481,17.1
2320000,2320.00000001,-644918.280443,299.331976404,1.00045139577,17.1
2321000,2321.00000001,-644211.786403,298.166624269,1.00580360151,17.1
2322000,2322.00000001,-643324.650146,300.610763847,1.00542098415,17.1
2323000,2323.00000001,-644444.058762,302.500766316,1.00542992151,17.1
2324000,2324.00000001,-643488.725667,300.709590195,1.00501280167,17.1
2325000,2325.00000001,-644065.486539,300.806896396,1.00166895465,17.1
2326000,2326.00000002,-643723.969315,301.357233043,1.00316741496,17.1
2327000,2327.00000002,-644547.123118,300.702792398,1.00281776589,17.1
2328000,2328.00000002,-643900.440135,296.777675715,1.00181300517,17.1
2329000,2329.00000002,-643967.17034,299.984353999,1.00207386569,17.1
2330000,2330.00000002,-643219.323837,297.918716037,1.00373796194,17.1
2331000,2331.00000002,-642810.521506,300.789009982,1.00440944751,17.1
2332000,2332.00000002,-643444.342663,300.929877704,1.00227104775,17.1
2333000,2333.00000002,-643426.67852,300.256584772,1.00286084155,17.1
2334000,2334.00000002,-642506.38595,301.544103452,1.00380508064,17.1
2335000,2335.00000002,-643989.742229,301.07002628,1.006216927,17.1
2336000,2336.00000002,-643531.156072,300.270169233,1.00460738686,17.1
2337000,2337.00000002,-643605.688037,300.168984859,1.00217924889,17.1
2338000,2338.00000002,-642939.494634,300.816230466,1.00240313253,17.1
2339000,2339.00000002,-642944.131432,300.407002176,1.0010302029,17.1
2340000,2340.00000002,-643738.937521,301.900764364,1.00242274869,17.1
2341000,2341.00000002,-644104.479909,300.05190288,1.00226771314,17.1
2342000,2342.00000002,-643640.906003,300.325875759,1.00311463314,17.1
2343000,2343.00000002,-641955.489356,301.506961825,1.00627505728,17.1
2344000,2344.00000002,-643594.07386,298.240823692,1.00389045515,17.1
2345000,2345.00000002,-643714.700197,298.521516581,1.00209600277,17.1
2346000,2346.00000002,-643074.717577,300.089490657,1.00360825949,17.1
2347000,2347.00000002,-643271.684829,300.993321465,1.00002681414,17.1
2348000,2348.00000002,-643907.240846,299.342981125,0.999921439038,17.1
2349000,2349.00000002,-642817.089498,300.716316788,0.996245322149,17.1
2350000,2350.00000002,-643817.91545,299.722669457,1.0021133903,17.1
2351000,2351.00000002,-643404.972428,300.778339142,1.00454761783,17.1
2352000,2352.00000002,-643951.952159,300.907704768,1.0022141945,17.1
2353000,2353.00000002,-642694.156681,301.144139421,0.998412000614,17.1
2354000,2354.00000002,-643303.603243,301.007879098,1.00182212408,17.1
2355000,2355.00000002,-641923.126339,300.78167336,1.00209041414,17.1
2356000,2356.00000002,-643739.463713,301.809313622,1.00386617551,17.1
2357000,2357.00000002,-641981.015136,300.556070703,1.00208517305,17.1
2358000,2358.00000002,-642591.247606,301.960720445,0.999323517067,17.1
2359000,2359.00000002,-643420.722236,300.749230099,1.00097840133,17.1
2360000,2360.00000002,-643138.407568,299.642762366,1.0007960256,17.1
2361000,2361.00000002,-643011.011556,298.805634002,1.00368127933,17.1
2362000,2362.00000002,-643523.106773,298.921460641,1.00183022836,17.1
2363000,2363.00000002,-642937.923344,303.335373799,1.00149964105,17.1
2364000,2364.00000002,-642281.679277,299.332193369,0.999577320526,17.1
2365000,2365.00000002,-643264.561285,300.415244977,1.0028053968,17.1
2366000,2366.00000002,-643107.916174,301.660013128,1.00169034293,17.1
2367000,2367.00000002,-643288.243045,300.419579718,1.00003999098,17.1
2368000,2368.00000002,-642303.613565,297.819732921,1.00063157967,17.1
2369000,2369.00000002,-643412.106342,300.198084999,0.998817141323,17.1
2370000,2370.00000002,-642757.856462,299.566543339,1.00025625036,17.1
2371000,2371.00000002,-643569.989396,298.825859196,1.00499396147,17.1
2372000,2372.00000002,-642543.901949,299.14940883,1.00218899433,17.1
2373000,2373.00000002,-643469.650389,300.389296898,1.00207907451,17.1
2374000,2374.00000002,-642954.656959,300.95204935,1.00149994052,17.1
2375000,2375.00000003,-644203.169104,299.874712475,0.998897191866,17.1
2376000,2376.00000003,-644502.236542,299.374047651,1.00497359582,17.1
2377000,2377.00000003,-643311.845872,301.751460158,1.00376705451,17.1
2378000,2378.00000003,-642353.444156,300.858807777,0.998331203171,17.1
2379000,2379.00000003,-643325.054399,299.336466392,0.999608605916,17.1
2380000,2380.00000003,-642992.274493,299.88693222,1.00294281768,17.1
2381000,2381.00000003,-643596.000784,301.022028744,1.00367435656,17.1
2382000,2382.00000003,-642707.883631,299.684751411,1.00340448673,17.1
2383000,2383.00000003,-644250.363373,299.684044028,1.00249984298,17.1
2384000,2384.00000003,-643447.368772,301.14473195,1.00159545844,17.1
2385000,2385.00000003,-642767.680382,299.677081941,1.0020691393,17.1
2386000,2386.00000003,-643518.650373,301.367920123,1.00344863348,17.1
2387000,2387.00000003,-643881.98514,301.126789731,1.00049488229,17.1
2388000,2388.00000003,-643220.317031,300.304441905,1.0015979523,17.1
2389000,2389.00000003,-643345.266962,299.290366988,1.00338182256,17.1
2390000,2390.00000003,-643451.350659,303.235702393,1.00081938037,17.1
2391000,2391.00000003,-643339.114065,299.619318349,1.00303352984,17.1
2392000,2392.00000003,-643558.939268,297.383780581,0.997994087678,17.1
2393000,2393.00000003,-642643.51225,298.651600471,1.00052050214,17.1
2394000,2394.00000003,-642438.704383,300.252286109,0.999983020862,17.1
2395000,2395.00000003,-642859.276432,301.159627905,1.00262000955,17.1
2396000,2396.00000003,-644589.885151,301.665558634,1.00293262698,17.1
2397000,2397.00000003,-643117.543024,299.207786284,1.00268771238,17.1
2398000,2398.00000003,-644010.979147,302.485799624,1.00105782806,17.1
2399000,2399.00000003,-643169.094332,300.681996856,1.00463729445,17.1
2400000,2400.00000003,-643273.465519,299.363725574,1.00297179869,17.1
2401000,2401.00000003,-642541.767357,299.025916309,0.998911220777,17.1
2402000,2402.00000003,-642641.568184,302.117035354,0.998871710812,17.1
2403000,2403.00000003,-642699.559083,299.678945687,1.00184149263,17.1
2404000,2404.00000003,-643255.346631,300.219085438,1.00172519376,17.1
2405000,2405.00000003,-644010.057876,301.259531714,1.00426964768,17.1
2406000,2406.00000003,-642396.829178,300.707819479,1.00387046195,17.1
2407000,2407.00000003,-642904.300325,300.301518635,1.00386636531,17.1
2408000,2408.00000003,-643748.034281,299.444588954,1.00271394585,17.1
2409000,2409.00000003,-643037.936257,300.066796347,0.996139561759,17.1
2410000,2410.00000003,-642525.65187,298.419980911,1.00103199217,17.1
2411000,2411.00000003,-643482.619459,301.460885259,1.00100639028,17.1
2412000,2412.00000003,-643864.499881,299.266716105,1.00195642923,17.1
2413000,2413.00000003,-641482.063901,297.149848647,1.00539947372,17.1
2414000,2414.00000003,-642819.776982,301.13355648,1.00304666856,17.1
2415000,2415.00000003,-642453.326395,300.189288573,1.00143132091,17.1
2416000,2416.00000003,-643954.639416,301.367947127,1.00599589384,17.1
2417000,2417.00000003,-643031.840176,299.326557643,1.00548935926,17.1
2418000,2418.00000003,-642402.937624,302.00105169,1.00216410921,17.1
2419000,2419.00000003,-643784.768557,298.228084482,1.00491505344,17.1
2420000,2420.00000003,-644369.728903,299.123898191,1.00471668816,17.1
2421000,2421.00000003,-642451.495531,301.008878671,1.00618892327,17.1
2422000,2422.00000003,-643516.163753,299.776687086,1.00626505988,17.1
2423000,2423.00000003,-643227.76015,298.663009863,1.00495801221,17.1
2424000,2424.00000004,-645673.479462,300.338322333,1.00470397728,17.1
2425000,2425.00000004,-652206.15814,300.575827503,1.00871307948,17.1
2426000,2426.00000004,-644367.436644,301.187278877,1.00372891418,17.1
2427000,2427.00000004,-643813.530154,299.150640011,1.00247659609,17.1
2428000,2428.00000004,-643086.44018,299.449435892,0.999513193615,17.1
2429000,2429.00000004,-642833.787634,300.485448955,1.00159567872,17.1
2430000,2430.00000004,-643416.057762,299.73749769,1.00161660175,17.1
2431000,2431.00000004,-644231.830098,298.783145528,1.00457342624,17.1
2432000,2432.00000004,-644033.39375,300.717364656,0.999188675782,17.1
2433000,2433.00000004,-643959.793056,300.897959238,1.0039484973,17
2434000,2434.00000004,-643120.539441,298.15029832,1.00456612519,17
2435000,2435.00000004,-644261.532675,300.511449009,1.00315600217,17
2436000,2436.00000004,-643375.476416,298.419216541,1.00159347809,17
2437000,2437.00000004,-644504.038674,300.169488536,1.0030683598,17
2438000,2438.00000004,-644427.717265,300.082322248,1.0023392276,17
2439000,2439.00000004,-643692.956753,302.110770266,1.00140989625,17
2440000,2440.00000004,-644020.725393,299.612656205,1.00482424572,17
2441000,2441.00000004,-643906.057811,300.50068766,1.00687338953,17
2442000,2442.00000004,-643738.909412,299.57481978,1.00352625264,17
2443000,2443.00000004,-643695.863994,299.689859508,1.00068113642,17
2444000,2444.00000004,-643739.469558,300.541956822,1.00214120909,17
2445000,2445.00000004,-643499.012317,300.112655278,1.00321173419,17
2446000,2446.00000004,-642791.891121,301.512757556,1.00212848441,17
2447000,2447.00000004,-643510.544861,299.36907047,1.00523192725,17
2448000,2448.00000004,-644309.494316,302.077960437,1.00722765818,17
2449000,2449.00000004,-644876.357499,302.539082653,1.00755272424,17
2450000,2450.00000004,-645679.485603,299.254273637,1.00695755608,17
2451000,2451.00000004,-645068.608461,302.1329079,1.00560625666,17
2452000,2452.00000004,-642265.034622,299.542629008,1.00375418591,17
2453000,2453.00000004,-644138.305318,299.362447991,1.00262017644,17
2454000,2454.00000004,-643978.867687,299.149888801,1.00463889887,17
2455000,2455.00000004,-644264.491739,299.718944926,1.00465658313,17
2456000,2456.00000004,-643185.861157,301.659983177,1.00417465549,17
2457000,2457.00000004,-642007.98766,299.295048424,1.00436119803,17
2458000,2458.00000004,-643542.250903,299.833246238,0.999776828311,17
2459000,2459.00000004,-644164.899719,300.207741311,1.00191219114,17
2460000,2460.00000004,-643684.157017,301.388425602,1.00165039558,17
2461000,2461.00000004,-643776.064799,298.717087893,1.00309034853,17
2462000,2462.00000004,-645255.627402,299.781065005,1.00311913548,17
2463000,2463.00000004,-643750.440879,300.739182237,1.00297354512,17
2464000,2464.00000004,-643390.717751,298.818372502,0.998903069651,17
2465000,2465.00000004,-643025.064726,300.655628356,1.00167508644,17
2466000,2466.00000004,-645290.459378,302.050280974,1.00147402802,17
2467000,2467.00000004,-643762.832074,299.011929132,1.00304341822,17
2468000,2468.00000004,-643722.425549,301.08457512,1.00463153487,17
2469000,2469.00000004,-643206.411001,299.195267723,1.00496603425,17
2470000,2470.00000004,-644154.964456,300.501093333,1.00251462192,17
2471000,2471.00000004,-643899.293292,301.290108789,1.00465111941,17
2472000,2472.00000004,-644171.343021,299.047695176,1.00351562902,17
2473000,2473.00000005,-644298.663935,301.230799328,1.0053609398,17
2474000,2474.00000005,-644802.897897,302.852509601,1.00316439374,17
2475000,2475.00000005,-642900.343863,300.796158819,1.00407550425,17
2476000,2476.00000005,-643168.085034,300.802624198,1.00135078249,17
2477000,2477.00000005,-643963.821887,299.697855793,1.00236160431,17
2478000,2478.00000005,-642500.632266,297.128366282,1.00436693346,17
2479000,2479.00000005,-643617.871739,300.050122091,1.00299931232,17
2480000,2480.00000005,-643453.982184,300.502404067,1.00308054347,17
2481000,2481.00000005,-643410.836464,299.245846542,1.00482952824,17
2482000,2482.00000005,-644221.692542,298.460146657,1.00005825618,17
2483000,2483.00000005,-643390.055157,296.35451139,1.00203021717,17
2484000,2484.00000005,-643326.156773,300.467485095,1.00136671674,17
2485000,2485.00000005,-644911.176833,297.940280837,1.00325764739,17
2486000,2486.00000005,-644197.67875,301.14358339,1.00625851653,17
2487000,2487.00000005,-644738.58656,300.940802378,1.00479282998,17
2488000,2488.00000005,-644110.48985,299.376423941,1.00190420704,17
2489000,2489.00000005,-643790.055319,299.124021911,1.00268066659,17
2490000,2490.00000005,-643950.768082,298.300146161,0.998163010862,17
2491000,2491.00000005,-643288.117981,299.018017689,0.999883988975,17
2492000,2492.00000005,-644114.42476,300.515933383,1.00260373558,17
2493000,2493.00000005,-643085.025159,300.255098807,0.999445916105,17
2494000,2494.00000005,-643578.548336,300.388260341,1.00456411792,17
2495000,2495.00000005,-644399.094774,300.428627051,1.00570834891,17
2496000,2496.00000005,-644229.175881,301.249058969,1.00557222628,17
2497000,2497.00000005,-644565.268677,300.786101576,1.00339610753,17
2498000,2498.00000005,-643801.735985,301.308972693,1.00213485274,17
2499000,2499.00000005,-643790.682934,299.29663565,1.00056969036,17
2500000,2500.00000005,-644133.096036,299.099192249,1.00309273721,17
2501000,2501.00000005,-642413.147367,301.230553767,1.0000123678,17
2502000,2502.00000005,-642629.353549,299.481581132,1.00252026286,17
2503000,2503.00000005,-642919.683951,298.66017426,1.00305803188,17
2504000,2504.00000005,-643772.16671,300.1770932,1.00324193895,17
2505000,2505.00000005,-644781.88351,300.624648239,1.00565628591,17
2506000,2506.00000005,-644832.672322,302.20123,1.00984305312,17
2507000,2507.00000005,-645349.7012,299.903986032,1.00635688968,17
2508000,2508.00000005,-645362.69359,298.94748331,1.00389815559,17
2509000,2509.00000005,-642365.77571,297.60195425,1.003814558,17
2510000,2510.00000005,-644322.176427,301.106473683,1.00543890334,17
2511000,2511.00000005,-643555.687464,299.165263001,1.00759994314,17
2512000,2512.00000005,-644730.220875,298.20832545,1.00622825253,17
2513000,2513.00000005,-642901.126355,301.228341945,1.00615042242,17
2514000,2514.00000005,-643545.139321,302.470668771,1.00292640325,17
2515000,2515.00000005,-643196.939694,299.446013043,1.00366565093,17
2516000,2516.00000005,-642346.0832,299.718614326,1.00271076097,17
2517000,2517.00000005,-643904.861076,299.942286857,1.00355789028,17
2518000,2518.00000005,-644427.317822,296.616221833,1.00830047954,17
2519000,2519.00000005,-644544.294947,302.382682054,1.00656077212,17
2520000,2520.00000005,-643190.290267,299.527366788,1.00624334294,17
2521000,2521.00000005,-644223.558392,301.139504611,1.00527782367,17
2522000,2522.00000006,-643594.629589,299.317438735,1.00184172418,17
2523000,2523.00000006,-641093.808669,299.480052776,0.996422607812,17
2524000,2524.00000006,-643259.221061,300.671191199,1.00263742437,17
2525000,2525.00000006,-643192.314745,297.111680668,1.00389109418,17
2526000,2526.00000006,-643790.026148,300.258847488,1.00614494233,17
2527000,2527.00000006,-643805.217307,299.061883183,1.00379675451,17
2528000,2528.00000006,-643553.231844,298.869680556,0.999273853038,17
2529000,2529.00000006,-644987.00361,300.472525166,1.00499791776,17
2530000,2530.00000006,-642367.292423,299.955104086,1.0038790924,17
2531000,2531.00000006,-643344.348441,298.931843024,1.00264376564,17
2532000,2532.00000006,-643574.558679,299.557535184,1.00352499017,17
2533000,2533.00000006,-644158.6118,299.856149662,1.00543293028,17
2534000,2534.00000006,-643461.972401,300.265219293,1.00309017914,17
2535000,2535.00000006,-643730.239512,300.047071873,1.00595413061,17
2536000,2536.00000006,-644226.53611,300.074829976,1.00364237079,17
2537000,2537.00000006,-642387.179318,297.056230593,1.00279355214,17
2538000,2538.00000006,-644023.073006,298.659593084,1.00239173655,17
2539000,2539.00000006,-645144.364661,300.55247607,1.00337296362,17
2540000,2540.00000006,-643942.416268,298.330824039,1.00131225619,17
2541000,2541.00000006,-644184.540832,300.02362567,1.00304791017,17.1
2542000,2542.00000006,-642923.528389,298.027829668,1.00613392099,17.1
2543000,2543.00000006,-643288.934983,300.453824869,1.00456702877,17.1
2544000,2544.00000006,-642829.147821,301.190812833,1.00171419372,17.1
2545000,2545.00000006,-643330.810117,299.945273147,1.0016317817,17.1
2546000,2546.00000006,-642946.07226,298.961599462,1.00341215117,17.1
2547000,2547.00000006,-643466.339355,299.100082849,1.00714419891,17.1
2548000,2548.00000006,-642797.19789,300.401150929,1.00160727415,17.1
2549000,2549.00000006,-643091.062123,300.869974814,1.00480712672,17.1
2550000,2550.00000006,-643087.845323,298.237565989,1.00410861239,17.1
2551000,2551.00000006,-643972.416499,299.092082146,1.00212214812,17.1
2552000,2552.00000006,-644660.187368,298.895528479,1.00201362332,17.1
2553000,2553.00000006,-643129.543038,298.623710579,1.00076721553,17.1
2554000,2554.00000006,-644040.167322,297.614381817,1.00138242101,17.1
2555000,2555.00000006,-644458.569723,299.985754035,1.00194172548,17.1
2556000,2556.00000006,-643978.961817,296.593483322,1.00120777087,17.1
2557000,2557.00000006,-645231.920013,301.004768875,1.00642356244,17.1
2558000,2558.00000006,-644140.783031,298.139244355,1.00625116433,17.1
2559000,2559.00000006,-643171.405327,295.947432079,1.00521173076,17.1
2560000,2560.00000006,-644726.843115,299.931120592,1.00539571263,17.1
2561000,2561.00000006,-643969.94784,299.324341883,1.00265007194,17.1
2562000,2562.00000006,-644388.681005,299.231479315,1.00414500725,17.1
2563000,2563.00000006,-644298.046479,302.342300955,1.00555766182,17.1
2564000,2564.00000006,-643671.771405,301.318287117,1.00252304799,17.1
2565000,2565.00000006,-642741.767124,295.460934406,1.0040976167,17.1
2566000,2566.00000006,-645094.11651,300.610775405,1.0059437234,17.1
2567000,2567.00000006,-643665.949471,301.121850297,1.00421625459,17.1
2568000,2568.00000006,-644528.618068,300.562032785,1.00140945933,17.1
2569000,2569.00000006,-643759.563078,298.602455639,1.00369602907,17.1
2570000,2570.00000006,-643919.252059,301.815899992,1.00411605562,17.1
2571000,2571.00000007,-643301.203954,301.821280449,1.00259844358,17.1
2572000,2572.00000007,-643911.75912,301.719837745,1.0008448043,17.1
2573000,2573.00000007,-643559.500218,298.964128633,1.0024302133,17.1
2574000,2574.00000007,-643661.837691,299.525877786,1.0018608438,17.1
2575000,2575.00000007,-643585.254599,301.465195457,1.00298659802,17.1
2576000,2576.00000007,-643491.458408,300.775691463,1.00181345664,17.1
2577000,2577.00000007,-644411.706659,298.402159056,1.00312082688,17.1
2578000,2578.00000007,-645646.653402,301.192753364,1.0060367769,17.1
2579000,2579.00000007,-643652.872436,300.008631592,1.00518409699,17.1
2580000,2580.00000007,-644295.513078,300.219819471,1.00356596224,17.1
2581000,2581.00000007,-644135.024443,300.721481093,1.00505606639,17.1
2582000,2582.00000007,-644245.227064,298.595661929,1.00218217842,17.1
2583000,2583.00000007,-643343.302962,300.349686368,1.00334844979,17.1
2584000,2584.00000007,-643677.045012,301.850894596,1.00477120209,17.1
2585000,2585.00000007,-643761.387399,298.136846635,1.00434808012,17.1
2586000,2586.00000007,-643771.90531,301.151077812,1.00123561304,17.1
2587000,2587.00000007,-643633.159887,300.487395182,1.0010630474,17.1
2588000,2588.00000007,-641997.467564,301.011407661,1.00209374156,17.1
2589000,2589.00000007,-643944.617028,300.374940634,1.00406843765,17.1
2590000,2590.00000007,-643525.629203,298.817622107,1.00107352784,17.1
2591000,2591.00000007,-642304.539933,299.375178369,1.00081473571,17.1
2592000,2592.00000007,-643790.679966,301.372524858,1.00207687978,17.1
2593000,2593.00000007,-644436.367073,301.185171449,1.00281923744,17.1
2594000,2594.00000007,-642657.797294,300.016036681,1.00103779058,17.1
2595000,2595.00000007,-643370.488116,300.356202807,1.00229160581,17.1
2596000,2596.00000007,-643896.310197,299.115864762,1.00374105655,17.1
2597000,2597.00000007,-645418.599433,300.305486889,1.00365473612,17.1
2598000,2598.00000007,-643279.65032,301.059313578,1.00078471223,17.1
2599000,2599.00000007,-643379.843108,301.387168705,1.00351450852,17.1
2600000,2600.00000007,-644706.82474,301.4502893,1.00392103448,17.1
2601000,2601.00000007,-644650.190323,299.241516516,1.00296410959,17.1
2602000,2602.00000007,-644385.482905,301.550525793,1.00333059432,17.1
2603000,2603.00000007,-642842.880187,298.16534074,1.00497345329,17.1
2604000,2604.00000007,-644975.891526,301.088852347,1.0097189711,17.1
2605000,2605.00000007,-644203.551395,299.981059713,1.00327260767,17.1
2606000,2606.00000007,-644043.243834,300.324740535,1.0016480966,17.1
2607000,2607.00000007,-643417.962713,300.202857801,1.00362163767,17.1
2608000,2608.00000007,-642950.391671,298.948716202,1.00341372146,17.1
2609000,2609.00000007,-644178.578557,300.350327284,1.00489393865,17.1
2610000,2610.00000007,-642232.33001,300.406635451,1.00308627525,17.1
2611000,2611.00000007,-643692.219457,302.120303476,1.00069283835,17.1
2612000,2612.00000007,-643579.09206,300.30116035,1.00082100716,17.1
2613000,2613.00000007,-644022.335995,301.930188354,1.00199387729,17.1
2614000,2614.00000007,-642222.656493,298.140133045,1.00180398477,17.1
2615000,2615.00000007,-643447.864942,302.332953123,1.00297933263,17.1
2616000,2616.00000007,-643428.539883,298.778332479,1.00368666542,17.1
2617000,2617.00000007,-643101.127209,297.932958459,1.0031351023,17.1
2618000,2618.00000007,-643280.621155,301.27179527,1.00185456877,17.1
2619000,2619.00000007,-643678.732296,300.278490587,1.0002861199,17.1
2620000,2620.00000008,-643290.496065,301.026418532,1.00018256477,17.1
2621000,2621.00000008,-643127.010766,299.569166316,1.00221952361,17.1
2622000,2622.00000008,-643389.461058,302.001791866,1.00370644505,17.1
2623000,2623.00000008,-643804.032376,299.462187252,1.00468705946,17.1
2624000,2624.00000008,-643928.721295,301.66727422,1.00256496758,17.1
2625000,2625.00000008,-645252.746912,297.861260841,1.00306565277,17.1
2626000,2626.00000008,-643504.228758,298.854308901,1.00408287807,17.1
2627000,2627.00000008,-643791.584746,301.036795902,1.0045798592,17.1
2628000,2628.00000008,-644046.974067,299.322046161,1.00424742758,17.1
2629000,2629.00000008,-642963.84793,299.10484942,0.998957029941,17.1
2630000,2630.00000008,-644949.464322,301.449116233,1.00259305793,17.1
2631000,2631.00000008,-644381.805348,299.316824196,1.00104181156,17.1
2632000,2632.00000008,-643701.586811,301.50244454,1.00100281019,17.1
2633000,2633.00000008,-642914.47473,300.971108727,1.0022562241,17.1
2634000,2634.00000008,-642041.719466,301.04750686,1.00188703383,17.1
2635000,2635.00000008,-642807.456005,303.321765622,1.00225204454,17.1
2636000,2636.00000008,-644198.556435,299.640297254,1.00595853101,17.1
2637000,2637.00000008,-644002.248672,299.986537619,1.00358960857,17.1
2638000,2638.00000008,-643130.791286,301.431867837,1.00223878882,17.1
2639000,2639.00000008,-642403.397692,302.534157269,1.00046926544,17.1
2640000,2640.00000008,-642383.351746,301.749592286,1.00259955775,17.1
2641000,2641.00000008,-643431.678921,299.509010457,0.999283839867,17.1
2642000,2642.00000008,-643744.083473,301.334108419,1.00172548099,17.1
2643000,2643.00000008,-642804.372123,297.904273664,0.99689830428,17.1
2644000,2644.00000008,-643252.516603,301.182038873,1.00394906408,17.1
2645000,2645.00000008,-641840.599717,298.648686854,1.00170721948,17.1
2646000,2646.00000008,-644318.458672,300.965112944,1.00513310317,17.1
2647000,2647.00000008,-645025.067409,300.555539661,1.00824426553,17.1
2648000,2648.00000008,-642633.426042,301.700581688,1.00209115107,17.1
2649000,2649.00000008,-644152.491662,300.17690628,1.00422292267,17.1
2650000,2650.00000008,-643405.83474,300.220126762,1.00208844651,17.1
2651000,2651.00000008,-644353.660102,298.948221416,1.00713045561,17.1
2652000,2652.00000008,-644412.352894,299.436482032,1.00998980829,17.1
2653000,2653.00000008,-643360.983934,300.626186678,1.00669561232,17.1
2654000,2654.00000008,-643053.937418,298.416483293,1.00332181,17.1
2655000,2655.00000008,-643365.053786,300.847886609,1.00352847296,17.1
2656000,2656.00000008,-644082.136347,299.749426676,1.00580738004,17.1
2657000,2657.00000008,-644084.405521,301.0106281,1.00397200056,17.1
2658000,2658.00000008,-643045.471712,300.435465265,1.00299121628,17.1
2659000,2659.00000008,-642714.607349,300.446819776,1.00378929249,17.1
2660000,2660.00000008,-644776.084661,301.777761127,1.00423181458,17.1
2661000,2661.00000008,-644504.5717,300.126593238,1.00253192257,17.1
2662000,2662.00000008,-642485.078972,297.404158522,1.0050372284,17.1
2663000,2663.00000008,-643091.112191,299.177789305,0.997893623859,17.1
2664000,2664.00000008,-642012.233802,297.581453971,1.0015669109,17.1
2665000,2665.00000008,-643824.737209,299.517310126,1.0022305366,17.1
2666000,2666.00000008,-643917.864833,299.977813252,1.00393415922,17.1
2667000,2667.00000008,-642757.875337,302.385664028,1.00188153077,17.1
2668000,2668.00000008,-643820.188339,298.361435615,1.00226913411,17.1
2669000,2669.00000008,-642506.749308,299.399317735,1.00302610648,17.1
2670000,2670.00000009,-643436.200697,299.032570989,1.00670782844,17.1
2671000,2671.00000009,-644769.075471,299.418032254,1.00347133981,17.1
2672000,2672.00000009,-644315.953289,298.378559042,1.00107148898,17.1
2673000,2673.00000009,-644279.001105,299.913949579,1.00309147415,17.1
2674000,2674.00000009,-644645.156177,299.063783085,1.00466120555,17.1
2675000,2675.00000009,-645039.897183,300.431084408,1.00694295503,17.1
2676000,2676.00000009,-642922.02559,301.494479898,1.00648701244,17.1
2677000,2677.00000009,-642585.717082,301.125449167,1.00337707865,17.1
2678000,2678.00000009,-643063.434621,299.935228232,1.00308662191,17
2679000,2679.00000009,-642987.168331,300.614642441,1.00351562152,17
2680000,2680.00000009,-642604.053404,302.690946153,1.00349958999,17
2681000,2681.00000009,-644251.371817,299.983820978,1.00649133668,17
2682000,2682.00000009,-644946.056638,299.53547284,1.00526496987,17
2683000,2683.00000009,-643117.995851,298.498834585,1.00583145553,17
2684000,2684.00000009,-643044.874923,300.181743888,1.00305096478,17
2685000,2685.00000009,-642597.310816,299.118053727,1.00085677478,17
2686000,2686.00000009,-641542.392934,298.884874526,1.00253345752,17
2687000,2687.00000009,-642231.83929,297.733542322,1.00257776471,17
2688000,2688.00000009,-643876.424419,300.034532975,1.00300408411,17
2689000,2689.00000009,-642699.899818,300.648491384,1.00410476098,17
2690000,2690.00000009,-642863.820694,301.77020402,1.00232007281,17
2691000,2691.00000009,-642257.739857,300.440295744,1.00138140056,17
2692000,2692.00000009,-643050.861994,301.943526661,1.00172115029,17
2693000,2693.00000009,-641998.119234,297.783378437,1.00268334549,17
2694000,2694.00000009,-642776.639775,301.269458564,1.00350882871,17
2695000,2695.00000009,-643016.939516,300.14536635,1.00136116867,17
2696000,2696.00000009,-644671.003094,299.342130949,1.0052601141,17
2697000,2697.00000009,-643370.684786,299.889133345,1.00333379864,17
2698000,2698.00000009,-642624.69678,299.102417622,1.0072870223,17
2699000,2699.00000009,-645819.042927,298.171708734,1.00722316104,17
2700000,2700.00000009,-644767.038365,300.050481463,1.00557510724,17
2701000,2701.00000009,-643620.484241,300.615842333,1.00557808479,17
2702000,2702.00000009,-643114.05122,303.718741621,1.00066827601,17
2703000,2703.00000009,-641869.347977,299.498095523,1.0061306957,17
2704000,2704.00000009,-644111.86559,299.42787672,1.00421534687,17
2705000,2705.00000009,-642752.369749,302.805635865,1.00462582613,17
2706000,2706.00000009,-641222.737732,300.310699502,1.003546325,17
2707000,2707.00000009,-642916.498996,299.910027839,1.00393302989,17
2708000,2708.00000009,-643456.148,301.476662764,1.00126222808,17
2709000,2709.00000009,-642858.77612,299.226789875,1.00138769151,17
2710000,2710.00000009,-641361.514623,300.598827545,1.00347216072,17
2711000,2711.00000009,-641904.037426,298.507387149,1.00160257027,17
2712000,2712.00000009,-644427.205271,300.179236757,1.00136820078,17
