#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
2488000,2488.00000005,-643775.937709,299.410600705,1.00227757922,18.4
2489000,2489.00000005,-643777.755432,303.096302919,1.003656975,18.4
2490000,2490.00000005,-644330.435794,299.938079793,1.00266468087,18.4
2491000,2491.00000005,-644345.033254,295.999863778,1.00361237526,18.4
2492000,2492.00000005,-642699.293915,300.209890692,1.00047460848,18.4
2493000,2493.00000005,-642594.259775,298.187984207,0.999720888364,18.4
2494000,2494.00000005,-643327.940796,301.499820514,0.999276927786,18.4
2495000,2495.00000005,-644520.640726,300.839268727,1.00161934021,18.4
2496000,2496.00000005,-643197.599257,299.349997808,1.00179259701,18.4
2497000,2497.00000005,-644387.008972,301.102041163,1.00544986554,18.4
2498000,2498.00000005,-643969.159582,301.548982135,1.00435390606,18.4
2499000,2499.00000005,-643680.807569,304.168815694,1.0062263301,18.4
2500000,2500.00000005,-643429.02105,300.710798227,1.0053525324,18.4
2501000,2501.00000005,-643411.956916,301.207122789,1.00365149458,18.4
2502000,2502.00000005,-643974.221554,299.003732491,1.00209861908,18.4
2503000,2503.00000005,-643043.614472,301.045685141,1.0031938929,18.4
2504000,2504.00000005,-642503.725991,300.151031397,1.0035166997,18.4
2505000,2505.00000005,-645213.12478,299.819395315,1.00495821738,18.4
2506000,2506.00000005,-645622.945605,301.431829207,1.00801921451,18.4
2507000,2507.00000005,-644276.258704,300.088411368,1.00533820638,18.4
2508000,2508.00000005,-642283.040218,299.620515944,0.99916889264,18.4
2509000,2509.00000005,-642522.226493,298.79404932,1.00416782725,18.4
2510000,2510.00000005,-644098.709604,299.365756497,1.0073097768,18.4
2511000,2511.00000005,-646509.4518,300.570267883,1.00716265046,18.4
2512000,2512.00000005,-644130.431458,298.241136497,1.00662181126,18.4
2513000,2513.00000005,-644358.706454,299.610682371,1.00162478078,18.4
2514000,2514.00000005,-643438.75014,297.402254012,1.00428745361,18.4
2515000,2515.00000005,-644371.194744,301.824092029,1.00673542052,18.4
2516000,2516.00000005,-644049.747016,299.119595496,1.00888212475,18.4
2517000,2517.00000005,-644191.991184,298.7322202,1.00381700752,18.4
2518000,2518.00000005,-644615.964443,298.439544809,1.0043159798,18.4
2519000,2519.00000005,-644330.909288,299.383640991,1.00196287644,18.4
2520000,2520.00000005,-643608.065016,299.094069979,1.00546409749,18.4
2521000,2521.00000005,-643138.906497,299.024701865,1.00590268132,18.4
2522000,2522.00000006,-644290.116883,298.733391404,1.00386137087,18.4
2523000,2523.00000006,-644986.027461,301.213659156,1.00412605753,18.4
2524000,2524.00000006,-644789.839465,299.53680604,1.00453556894,18.4
2525000,2525.00000006,-643574.772574,298.904880217,1.00525108508,18.4
2526000,2526.00000006,-643764.612308,299.330198059,1.0070143825,18.4
2527000,2527.00000006,-644143.013719,300.666452581,1.00573825356,18.4
2528000,2528.00000006,-642932.155871,300.856143733,1.00168489285,18.4
2529000,2529.00000006,-644174.127927,301.173772069,1.00427709076,18.4
2530000,2530.00000006,-642970.215344,299.641577467,1.00083214436,18.4
2531000,2531.00000006,-643711.585796,301.036334364,1.00193265193,18.4
2532000,2532.00000006,-643832.466551,301.414429718,1.00230117959,18.4
2533000,2533.00000006,-642711.049855,300.315808201,1.00244932161,18.4
2534000,2534.00000006,-643645.008714,298.7591063,1.00244830415,18.4
2535000,2535.00000006,-644020.679275,300.559472304,0.999898746354,18.4
2536000,2536.00000006,-643363.934956,299.786379891,0.999422139036,18.4
2537000,2537.00000006,-643219.164624,301.172033403,0.999731812282,18.4
2538000,2538.00000006,-643162.574867,298.729065109,1.00269147341,18.4
2539000,2539.00000006,-642822.805359,298.442196738,1.00408719826,18.4
2540000,2540.00000006,-642812.932469,298.378808814,1.00153918698,18.4
2541000,2541.00000006,-644247.324811,300.642106428,1.003388351,18.4
2542000,2542.00000006,-643818.818551,301.896060575,1.00422270663,18.4
2543000,2543.00000006,-642806.818084,299.965093087,1.00095980093,18.4
2544000,2544.00000006,-642750.058366,300.143998226,1.00304596761,18.4
2545000,2545.00000006,-644246.042776,300.132215329,1.0057761537,18.4
2546000,2546.00000006,-644988.084833,300.558490591,1.00339565644,18.4
2547000,2547.00000006,-643843.318266,300.675266573,1.00101753779,18.4
2548000,2548.00000006,-644250.229338,300.385834476,1.00184089289,18.4
2549000,2549.00000006,-644417.440789,299.773918502,1.00285517153,18.4
2550000,2550.00000006,-643718.094226,300.829423455,1.00195939298,18.4
2551000,2551.00000006,-644296.936181,298.28628439,1.00454985708,18.4
2552000,2552.00000006,-644673.355922,298.388265727,1.00356120253,18.4
2553000,2553.00000006,-645554.253331,299.000489061,1.00342424698,18.4
2554000,2554.00000006,-644862.123702,298.493993509,1.00151224657,18.4
2555000,2555.00000006,-644144.380649,300.163189387,1.00310870086,18.4
2556000,2556.00000006,-645067.239721,301.988507623,1.00503665212,18.4
2557000,2557.00000006,-644210.580336,298.677654165,1.00277898017,18.4
2558000,2558.00000006,-644345.061226,300.84669555,1.0039249568,18.4
2559000,2559.00000006,-644719.012075,301.104859162,1.00276676257,18.4
2560000,2560.00000006,-644636.196433,299.918500294,1.00134110668,18.4
2561000,2561.00000006,-644725.707508,299.288511314,1.00215342479,18.4
2562000,2562.00000006,-644990.140009,300.127382791,0.998663590741,18.4
2563000,2563.00000006,-644479.433689,299.07679527,1.00287579947,18.4
2564000,2564.00000006,-643228.529621,299.267574882,1.00209806332,18.4
2565000,2565.00000006,-643874.174819,297.680998324,1.00449753573,18.4
2566000,2566.00000006,-643410.640686,298.382532202,1.00500675294,18.4
2567000,2567.00000006,-642941.174655,298.775463767,1.00518923324,18.4
2568000,2568.00000006,-645744.373793,298.390861238,1.00852780151,18.4
2569000,2569.00000006,-645115.484627,301.074509031,1.00857773498,18.4
2570000,2570.00000006,-643559.133244,299.128117435,1.00691521759,18.4
2571000,2571.00000007,-643876.690125,298.933082207,1.0036896857,18.4
2572000,2572.00000007,-642278.072334,300.09069636,1.00289530224,18.4
2573000,2573.00000007,-642388.074043,299.613540186,1.0046359442,18.4
2574000,2574.00000007,-642849.288068,299.97625297,1.00529320144,18.4
2575000,2575.00000007,-642655.790015,298.263789522,1.0052211182,18.4
2576000,2576.00000007,-643916.907047,300.511911155,1.00404652477,18.4
2577000,2577.00000007,-644545.714965,302.502692718,1.00617454305,18.4
2578000,2578.00000007,-644383.751646,300.003101683,1.00346334421,18.4
2579000,2579.00000007,-644888.218687,301.475043536,0.998810570168,18.4
2580000,2580.00000007,-642608.138784,299.929748852,1.00432637497,18.4
2581000,2581.00000007,-642520.30068,300.393040724,1.00186487521,18.4
2582000,2582.00000007,-643135.297082,301.293668679,1.002636458,18.4
2583000,2583.00000007,-644074.216552,297.968273593,1.00211444643,18.4
2584000,2584.00000007,-643440.739996,300.025883354,1.00162350177,18.4
2585000,2585.00000007,-644067.012777,299.966460904,1.00333992221,18.4
2586000,2586.00000007,-642684.291906,300.366048005,1.00120065898,18.4
2587000,2587.00000007,-643765.909175,301.06313662,1.00353374436,18.4
2588000,2588.00000007,-642428.695352,301.240809722,1.0011379836,18.4
2589000,2589.00000007,-644526.251325,301.201495209,1.00345169106,18.4
2590000,2590.00000007,-643209.423183,297.386986021,1.00017873387,18.4
2591000,2591.00000007,-643689.973213,299.113924468,1.00013134259,18.4
2592000,2592.00000007,-643585.172739,300.07131531,1.00132604928,18.4
2593000,2593.00000007,-643670.029388,299.763540903,1.00214157825,18.4
2594000,2594.00000007,-643211.33703,299.362163629,1.00333897762,18.4
2595000,2595.00000007,-643937.60113,301.484411358,1.00509856803,18.4
2596000,2596.00000007,-643484.139397,296.862667991,1.0009486836,18.4
2597000,2597.00000007,-641519.996453,299.490447551,0.999052134426,18.4
2598000,2598.00000007,-644475.549711,300.982916332,1.00255794214,18.4
2599000,2599.00000007,-644364.326518,298.276163275,1.00392227959,18.4
2600000,2600.00000007,-643914.856563,298.998979702,1.00360249027,18.4
2601000,2601.00000007,-644548.021197,299.773815271,1.00361084225,18.4
2602000,2602.00000007,-643144.559099,299.673901026,1.00439481801,18.4
2603000,2603.00000007,-644070.32772,298.97159479,0.999291144585,18.4
2604000,2604.00000007,-644711.408843,302.264083162,1.00392887542,18.4
2605000,2605.00000007,-643434.998346,300.47128625,1.00293773813,18.4
2606000,2606.00000007,-643654.077212,298.817994587,1.00177612734,18.4
2607000,2607.00000007,-643453.770931,298.717550583,1.0030325776,18.4
2608000,2608.00000007,-644452.106266,299.219698033,1.00407638554,18.4
2609000,2609.00000007,-643571.274966,298.6695825,1.00315506273,18.4
2610000,2610.00000007,-645080.032001,299.689480354,1.00506286983,18.4
2611000,2611.00000007,-644698.978402,298.99356215,1.00264448058,18.4
2612000,2612.00000007,-643347.31237,300.10310528,0.999979110517,18.4
2613000,2613.00000007,-644176.97855,298.563364558,1.00240637336,18.4
2614000,2614.00000007,-644098.244267,298.833619514,1.00064181918,18.4
2615000,2615.00000007,-644658.386144,300.924816437,1.00391467775,18.4
2616000,2616.00000007,-643425.040278,303.092550913,1.0025032634,18.4
2617000,2617.00000007,-643879.098887,301.794813575,1.00190474414,18.4
2618000,2618.00000007,-644801.102242,301.662980278,1.00339510153,18.4
2619000,2619.00000007,-643056.058079,302.673515569,1.00580819361,18.4
2620000,2620.00000008,-644546.550386,302.008216503,0.999798989215,18.4
2621000,2621.00000008,-642459.831505,298.36660998,1.00117558221,18.4
2622000,2622.00000008,-643839.398448,301.100287145,1.00044256333,18.4
2623000,2623.00000008,-643650.378976,298.740040478,1.00093583507,18.4
2624000,2624.00000008,-643417.728858,300.739885643,0.999849597904,18.4
2625000,2625.00000008,-644363.91152,302.412850821,1.00115721696,18.4
2626000,2626.00000008,-643174.903381,299.772222429,0.999866785382,18.4
2627000,2627.00000008,-642161.30752,301.089147425,1.00007401671,18.4
2628000,2628.00000008,-643206.17145,302.935036747,1.00127009375,18.4
2629000,2629.00000008,-644346.14071,298.607607551,1.00225477013,18.4
2630000,2630.00000008,-643560.447017,300.283992814,1.0029105743,18.4
2631000,2631.00000008,-641935.363786,299.281396161,0.99848608744,18.4
2632000,2632.00000008,-642193.697247,300.469338221,0.997951103699,18.4
2633000,2633.00000008,-643877.202217,299.833856499,1.00157103532,18.4
2634000,2634.00000008,-643946.775341,301.90001697,1.00224626748,18.4
2635000,2635.00000008,-642832.290387,300.360009122,1.00200931377,18.4
2636000,2636.00000008,-643898.474899,300.129234303,1.00337555301,18.4
2637000,2637.00000008,-644037.090584,298.380041671,1.00267898656,18.4
2638000,2638.00000008,-644082.266466,299.30635512,1.00251447725,18.4
2639000,2639.00000008,-642269.704997,300.57559232,1.00089659848,18.4
2640000,2640.00000008,-642953.759861,300.808922787,1.00150593942,18.4
2641000,2641.00000008,-644189.613261,301.447607345,1.00216791209,18.4
2642000,2642.00000008,-643118.882135,299.157857462,1.00612857192,18.4
2643000,2643.00000008,-644532.389527,298.745803902,1.00669665416,18.4
2644000,2644.00000008,-644316.442714,301.565303797,1.00544696761,18.4
2645000,2645.00000008,-644576.400738,299.537964084,1.00355006365,18.4
2646000,2646.00000008,-644858.122687,299.919830374,1.00644504991,18.4
2647000,2647.00000008,-643943.443769,300.609719734,1.00548554573,18.4
2648000,2648.00000008,-643448.393732,303.147656778,1.00363870263,18.4
2649000,2649.00000008,-644194.181815,302.960136247,1.00356523776,18.4
2650000,2650.00000008,-643427.587811,303.91684611,1.00148306056,18.4
2651000,2651.00000008,-642534.308966,301.031114575,1.00482243335,18.4
2652000,2652.00000008,-643080.316075,302.090754445,1.00466914503,18.4
2653000,2653.00000008,-643563.673526,300.517443845,1.00561310308,18.4
2654000,2654.00000008,-643292.525653,301.196341419,1.00294043224,18.4
2655000,2655.00000008,-642338.438124,298.349792157,1.00065028913,18.4
2656000,2656.00000008,-643422.690948,299.984769487,1.00350472347,18.4
2657000,2657.00000008,-642911.001189,299.217786472,1.00272199817,18.4
2658000,2658.00000008,-644300.231273,300.895443122,1.00131658938,18.4
2659000,2659.00000008,-643817.328407,301.183338528,1.00003753068,18.4
2660000,2660.00000008,-644118.259243,302.945203086,1.00377315023,18.4
2661000,2661.00000008,-642354.340398,299.677778719,1.00031886899,18.4
2662000,2662.00000008,-643428.023491,297.926170692,1.00345519052,18.4
2663000,2663.00000008,-644598.373676,299.615786586,1.00110379004,18.4
2664000,2664.00000008,-644190.970552,299.921364872,1.00248148876,18.4
2665000,2665.00000008,-643395.404064,300.174293086,1.00480886915,18.4
2666000,2666.00000008,-642079.801828,299.474273882,1.00015399403,18.4
2667000,2667.00000008,-642945.857344,301.159156767,1.00181972356,18.4
2668000,2668.00000008,-645039.602957,301.727268314,1.00241623562,18.4
2669000,2669.00000008,-643850.146115,299.213403231,0.999331670789,18.4
2670000,2670.00000009,-644629.438858,300.147752812,1.0002608442,18.4
2671000,2671.00000009,-643098.917577,299.180711574,1.00029566871,18.4
2672000,2672.00000009,-643470.414568,298.95361573,1.00172219579,18.4
2673000,2673.00000009,-641895.707189,300.353331429,1.00186147271,18.4
2674000,2674.00000009,-643443.076931,303.058347899,1.00297403711,18.4
2675000,2675.00000009,-644349.335259,301.743972441,0.999658680879,18.4
2676000,2676.00000009,-644004.906788,302.175579908,0.999610290499,18.4
2677000,2677.00000009,-642944.704726,299.45613788,0.999102253922,18.4
2678000,2678.00000009,-644157.372532,299.010194199,1.00099549234,18.4
2679000,2679.00000009,-643940.104132,301.766686473,1.00200730183,18.4
2680000,2680.00000009,-643990.017177,301.347737392,1.0005429181,18.4
2681000,2681.00000009,-643615.795628,301.392953168,1.00376421354,18.4
2682000,2682.00000009,-644082.061071,299.165081915,1.0053514409,18.4
2683000,2683.00000009,-643914.037587,301.605166799,1.0043660943,18.4
2684000,2684.00000009,-645080.318583,299.176597543,1.0042033154,18.4
2685000,2685.00000009,-643135.256642,299.512660335,0.999863081544,18.4
2686000,2686.00000009,-643395.980282,299.322547017,0.999772433153,18.4
2687000,2687.00000009,-643255.208488,300.67059504,1.00257989355,18.4
2688000,2688.00000009,-643214.408653,299.011677841,1.00255731413,18.4
2689000,2689.00000009,-642989.610752,299.320348619,1.00363326883,18.4
2690000,2690.00000009,-644787.460675,300.636868235,1.00464041488,18.4
2691000,2691.00000009,-643562.340076,300.660329773,1.00651085653,18.4
2692000,2692.00000009,-644261.892101,299.295849783,1.00760874452,18.4
2693000,2693.00000009,-645031.369339,300.834093914,1.0054974043,18.4
2694000,2694.00000009,-644346.789919,300.72705094,1.00555925388,18.4
2695000,2695.00000009,-644751.775944,297.04980302,1.00468874902,18.4
2696000,2696.00000009,-644392.54137,300.320749664,1.00024789872,18.4
2697000,2697.00000009,-643218.407885,299.202710129,1.00307415698,18.4
2698000,2698.00000009,-644291.9563,300.481818546,1.00348728066,18.4
2699000,2699.00000009,-643216.013909,302.114318585,1.00171537925,18.4
2700000,2700.00000009,-643035.279936,299.45764657,1.00097632649,18.4
2701000,2701.00000009,-643499.254303,301.104857647,1.00402069469,18.4
2702000,2702.00000009,-643025.175216,301.13245589,1.00674511325,18.4
2703000,2703.00000009,-643455.618844,299.082229303,1.00282705678,18.4
2704000,2704.00000009,-643180.835945,301.762014549,1.00215138645,18.4
2705000,2705.00000009,-643517.415171,299.207387594,1.00501083264,18.4
2706000,2706.00000009,-643214.997838,300.569034348,1.00264412593,18.4
2707000,2707.00000009,-643237.339214,299.572624047,1.00145879368,18.4
2708000,2708.00000009,-642714.982288,300.398222127,1.0027381794,18.4
2709000,2709.00000009,-642556.924743,299.325469255,1.00031430623,18.4
2710000,2710.00000009,-643628.138225,299.280532136,1.00052157255,18.4
2711000,2711.00000009,-644062.250385,300.270668992,0.999453917317,18.4
2712000,2712.00000009,-644519.731016,297.362486845,1.00115095253,18.4
2713000,2713.00000009,-644367.060694,300.894452577,1.00014889107,18.4
2714000,2714.00000009,-644892.959193,298.275778847,1.00356320551,18.4
2715000,2715.00000009,-644178.856627,301.286487984,1.00296051227,18.4
2716000,2716.00000009,-643539.835229,299.032003669,1.00068855326,18.4
2717000,2717.00000009,-644877.610194,301.329449936,1.0078122507,18.4
2718000,2718.00000009,-644650.545142,300.457655495,1.00411169258,18.4
2719000,2719.0000001,-644177.061368,298.138192691,1.00583955499,18.4
2720000,2720.0000001,-643658.557638,302.441979322,1.00341136381,18.4
2721000,2721.0000001,-643556.608872,301.60405197,1.00437009707,18.4
2722000,2722.0000001,-643366.851099,302.23596799,1.00324676731,18.4
2723000,2723.0000001,-644191.986896,300.285129524,1.00223057983,18.4
2724000,2724.0000001,-643794.171137,299.180253996,1.00021490602,18.4
2725000,2725.0000001,-643312.248961,299.938713284,1.00057474441,18.4
2726000,2726.0000001,-643070.247424,300.343164884,1.00156752994,18.4
2727000,2727.0000001,-643252.334201,299.56862162,1.00134058716,18.4
2728000,2728.0000001,-643133.173161,299.51848478,1.00421133257,18.4
2729000,2729.0000001,-644981.703096,299.097954741,1.00549410254,18.4
2730000,2730.0000001,-645361.600587,299.178517147,1.00597905983,18.4
2731000,2731.0000001,-644582.378991,300.040145149,1.00295050536,18.4
2732000,2732.0000001,-645213.304607,299.148895908,1.00413563677,18.4
2733000,2733.0000001,-645128.333899,299.917701209,1.002667566,18.4
2734000,2734.0000001,-643315.05549,301.393454641,1.0038424004,18.4
2735000,2735.0000001,-644772.622822,301.740994168,1.00084485682,18.4
2736000,2736.0000001,-643520.230847,299.306291309,1.00085407825,18.4
2737000,2737.0000001,-644009.354178,299.183462967,1.00336853801,18.4
2738000,2738.0000001,-642528.267292,299.405739674,0.999466604159,18.4
2739000,2739.0000001,-643239.66945,299.495700517,0.998873739041,18.4
2740000,2740.0000001,-644294.227408,301.384532649,1.00100531765,18.4
2741000,2741.0000001,-643362.96413,297.307720728,1.00596314047,18.4
2742000,2742.0000001,-643167.929823,301.324514666,1.00408480655,18.4
2743000,2743.0000001,-643143.251193,296.626665126,1.00292664391,18.4
2744000,2744.0000001,-642945.204292,298.151769135,1.00187000065,18.4
2745000,2745.0000001,-644631.167499,299.206743276,1.0003062754,18.4
2746000,2746.0000001,-643729.553606,300.509807196,1.00133753166,18.4
2747000,2747.0000001,-643026.228879,298.048290708,1.0017625317,18.4
2748000,2748.0000001,-643697.256706,300.83456478,1.00052285175,18.4
2749000,2749.0000001,-644306.109262,299.408626267,1.00040826447,18.4
2750000,2750.0000001,-644355.530949,300.456935811,1.00197777856,18.4
2751000,2751.0000001,-644629.09206,300.559965028,1.00039428446,18.4
2752000,2752.0000001,-643938.5413,302.971909033,0.997969947956,18.4
2753000,2753.0000001,-643150.472007,298.75100683,1.00453375484,18.4
2754000,2754.0000001,-643584.991031,302.017507274,1.00150269575,18.4
2755000,2755.0000001,-644332.177259,299.333527309,1.00081927515,18.4
2756000,2756.0000001,-643792.499427,300.688719025,1.00538826295,18.4
2757000,2757.0000001,-643955.16917,298.797628548,1.00050526365,18.4
2758000,2758.0000001,-643338.901812,299.297532768,1.00010317356,18.4
2759000,2759.0000001,-642723.821858,299.788606493,1.00012260014,18.4
2760000,2760.0000001,-642345.838549,300.234625192,0.999481362864,18.4
2761000,2761.0000001,-644575.056784,301.46795894,1.00203217822,18.4
2762000,2762.0000001,-644044.604394,299.260629694,1.00136295519,18.4
2763000,2763.0000001,-642895.112742,301.19415379,0.999010474014,18.4
2764000,2764.0000001,-641287.4666,299.637811212,0.996313120971,18.4
2765000,2765.0000001,-643788.613111,298.324808536,1.00119832782,18.4
2766000,2766.0000001,-644359.343785,301.76129497,1.00260319884,18.4
2767000,2767.0000001,-643078.429585,299.512490849,1.00386466112,18.4
2768000,2768.00000011,-644348.520017,300.271141834,1.00515619863,18.4
2769000,2769.00000011,-645224.840583,299.92600237,1.0010241169,18.4
2770000,2770.00000011,-643895.820929,301.011632124,1.00327292186,18.4
2771000,2771.00000011,-644130.417373,300.682414387,1.00216807548,18.4
2772000,2772.00000011,-642595.560304,299.024660536,1.00346426074,18.4
2773000,2773.00000011,-643372.981368,300.56159082,1.00454676723,18.4
2774000,2774.00000011,-644238.36373,299.135906121,1.00220840135,18.4
2775000,2775.00000011,-644576.080922,300.04023353,1.00265348339,18.4
2776000,2776.00000011,-643683.804375,297.632853477,1.001501749,18.4
2777000,2777.00000011,-644621.055121,299.077201272,0.999919734605,18.4
2778000,2778.00000011,-643667.325053,299.421700783,1.00154098284,18.4
2779000,2779.00000011,-643074.280439,299.270663227,0.999062493886,18.4
2780000,2780.00000011,-644001.790217,299.025499725,1.00335409199,18.4
2781000,2781.00000011,-644535.553146,300.662903094,1.00394933347,18.4
2782000,2782.00000011,-643370.225969,302.171426108,1.00260680962,18.4
2783000,2783.00000011,-644527.526239,300.07479663,1.00128347101,18.4
2784000,2784.00000011,-644045.837831,300.035045436,0.997488642184,18.4
2785000,2785.00000011,-644175.233937,299.260197925,0.999963415814,18.4
2786000,2786.00000011,-645027.239853,301.150007694,1.00592656077,18.4
2787000,2787.00000011,-644721.516434,302.469134845,1.00249301543,18.4
2788000,2788.00000011,-644641.689463,298.937509717,1.00409595399,18.4
2789000,2789.00000011,-644853.838205,300.638855416,1.00528704439,18.4
2790000,2790.00000011,-643922.88303,302.022758765,1.00653452603,18.4
2791000,2791.00000011,-643430.353892,302.873141449,1.00505600254,18.4
2792000,2792.00000011,-644385.285045,299.50407257,1.00277537384,18.4
2793000,2793.00000011,-643511.503853,297.480165155,0.99932797889,18.4
2794000,2794.00000011,-642749.567465,300.485205055,1.00020372875,18.4
2795000,2795.00000011,-642920.766606,300.486614372,0.99716085318,18.4
2796000,2796.00000011,-642799.462192,300.19735443,0.996177033965,18.4
2797000,2797.00000011,-644748.804372,297.542421297,1.00490111861,18.4
2798000,2798.00000011,-645497.952793,300.22859338,1.00617659886,18.4
2799000,2799.00000011,-645156.786298,298.414778099,1.00705259249,18.4
2800000,2800.00000011,-644872.435372,297.449144353,1.00533107705,18.4
2801000,2801.00000011,-643487.254359,299.148805243,1.00373812261,18.4
2802000,2802.00000011,-644203.045716,298.804326084,1.00543829144,18.4
2803000,2803.00000011,-645169.898725,300.719642617,1.00101975643,18.4
2804000,2804.00000011,-644345.521625,300.064776587,1.00149856968,18.4
2805000,2805.00000011,-644400.087003,298.606656854,1.00541976255,18.4
2806000,2806.00000011,-643074.591156,302.041917358,1.00591735347,18.4
2807000,2807.00000011,-642777.390572,298.270146778,0.99903052123,18.4
2808000,2808.00000011,-644137.890445,299.636849043,0.999276131628,18.4
2809000,2809.00000011,-643315.042061,300.632774479,1.00349325917,18.4
2810000,2810.00000011,-643666.617027,301.170065315,1.00121605447,18.4
2811000,2811.00000011,-644557.034556,300.763712834,1.00235681433,18.4
2812000,2812.00000011,-643298.401088,299.634671092,1.00043483427,18.4
2813000,2813.00000011,-642326.648952,300.990320688,1.00231493024,18.4
2814000,2814.00000011,-643161.659443,299.844906701,0.999541331621,18.4
2815000,2815.00000011,-643502.966352,300.238579542,1.00370187397,18.4
2816000,2816.00000011,-645156.367613,300.379572659,1.00144150606,18.4
2817000,2817.00000012,-645297.423553,300.086434809,1.00603756181,18.4
2818000,2818.00000012,-644015.798849,299.906555413,1.00374717092,18.4
2819000,2819.00000012,-642123.468416,301.351716965,1.00058522881,18.4
2820000,2820.00000012,-643128.769796,300.280569364,1.0039603049,18.4
2821000,2821.00000012,-643858.456534,301.120175194,1.00280430021,18.4
2822000,2822.00000012,-643203.272454,299.386266495,1.00370633657,18.4
2823000,2823.00000012,-643813.993283,301.817020197,1.00797729756,18.4
2824000,2824.00000012,-643899.116239,299.91057549,1.00185602352,18.4
2825000,2825.00000012,-641609.05501,300.899131189,0.996477913981,18.4
2826000,2826.00000012,-643073.589254,298.677742025,0.999461539622,18.4
2827000,2827.00000012,-644045.13954,300.954364141,1.00371750096,18.4
2828000,2828.00000012,-644328.25201,298.73732742,1.00364007091,18.4
2829000,2829.00000012,-643329.042723,299.247645046,1.00277128007,18.4
2830000,2830.00000012,-643447.704674,301.025706757,1.0070013031,18.4
2831000,2831.00000012,-643831.962545,300.631309944,1.00520384897,18.4
2832000,2832.00000012,-642962.600753,300.336840951,1.00070031243,18.4
2833000,2833.00000012,-641681.595666,300.137719381,1.00185203523,18.4
2834000,2834.00000012,-642366.60599,301.581253694,1.00210314646,18.4
2835000,2835.00000012,-642186.490612,301.262185293,0.999492352494,18.4
2836000,2836.00000012,-642631.662289,299.886434947,1.00249407283,18.4
2837000,2837.00000012,-642864.512955,299.161213502,1.00245135851,18.4
2838000,2838.00000012,-643288.434015,301.483673693,1.00213312749,18.4
2839000,2839.00000012,-643783.444986,300.414290504,1.00460404297,18.4
2840000,2840.00000012,-643290.242339,299.339397077,0.998948188334,18.4
2841000,2841.00000012,-644839.091076,301.68767868,1.00268715986,18.4
2842000,2842.00000012,-643521.333313,297.851657502,1.0003682582,18.4
2843000,2843.00000012,-643345.851134,299.515047359,1.00097989344,18.4
2844000,2844.00000012,-642494.133466,297.619682226,1.00041356847,18.4
2845000,2845.00000012,-644793.832584,298.995264469,0.999683987112,18.4
2846000,2846.00000012,-643830.443243,301.210511785,1.00069866648,18.4
2847000,2847.00000012,-643641.301957,299.494039661,1.00057954063,18.4
2848000,2848.00000012,-643388.643775,301.891471925,1.00402854626,18.4
2849000,2849.00000012,-642940.263887,299.989639389,1.00156948564,18.4
2850000,2850.00000012,-643629.298696,300.62183342,0.999357635191,18.4
2851000,2851.00000012,-642991.595189,301.121251768,0.999792482385,18.4
2852000,2852.00000012,-642117.149802,298.121215564,0.998775229612,18.4
2853000,2853.00000012,-643702.605325,298.853789837,1.00257147671,18.4
2854000,2854.00000012,-643546.824988,301.085345176,1.00164017596,18.4
2855000,2855.00000012,-643427.7496,302.277924455,1.00224069546,18.4
2856000,2856.00000012,-643128.777629,300.104840886,1.00293789802,18.4
2857000,2857.00000012,-643018.456923,300.833111841,0.998967448426,18.4
2858000,2858.00000012,-644355.313503,300.597939673,1.00449719269,18.4
2859000,2859.00000012,-644846.637061,299.890616211,1.00689910279,18.4
2860000,2860.00000012,-643558.402804,300.095955102,1.00524924866,18.4
2861000,2861.00000012,-644501.537822,300.145152805,1.00512778494,18.4
2862000,2862.00000012,-643023.064374,299.443937,1.00234362597,18.4
2863000,2863.00000012,-643906.709792,301.407873301,1.00050948711,18.4
2864000,2864.00000012,-644960.163138,300.377660571,1.00135148898,18.4
2865000,2865.00000012,-643686.555926,301.318543667,1.00284127845,18.4
2866000,2866.00000013,-643761.973551,298.713380788,1.00386397927,18.4
2867000,2867.00000013,-644122.889057,298.510591866,1.00235442032,18.4
2868000,2868.00000013,-643331.261933,298.723100686,1.00724042355,18.4
2869000,2869.00000013,-644000.886649,299.1789431,1.00248848534,18.4
2870000,2870.00000013,-643245.012889,300.480824475,1.00389764853,18.4
2871000,2871.00000013,-645633.134163,300.642913625,1.00348826918,18.4
2872000,2872.00000013,-644202.996863,297.46662056,1.00700906015,18.4
2873000,2873.00000013,-644407.495423,300.238664247,0.99852557125,18.4
2874000,2874.00000013,-642691.985836,298.783421487,1.00261870651,18.4
2875000,2875.00000013,-644324.520863,301.067441554,1.00378543183,18.4
2876000,2876.00000013,-644313.978302,300.032722148,1.00492396579,18.4
2877000,2877.00000013,-642967.009236,301.755884663,1.00745994937,18.4
2878000,2878.00000013,-643305.696789,299.068055237,1.0056280133,18.4
2879000,2879.00000013,-645644.159496,300.364392227,1.0075069206,18.4
2880000,2880.00000013,-644792.472143,298.505022023,1.00508220212,18.4
2881000,2881.00000013,-644414.935851,300.005508775,1.00591067154,18.4
2882000,2882.00000013,-644170.78779,299.649256332,1.00246628764,18.4
2883000,2883.00000013,-645642.704658,300.53103688,1.00648828949,18.4
2884000,2884.00000013,-644315.672047,299.134326714,1.00565085461,18.4
2885000,2885.00000013,-644903.206444,301.964613351,1.0035989056,18.4
